question,complexity,n_classes,n_functions,loc,lloc,sloc,comments,single_comments,multi_comments,blank_lines,h1,h2,N1,N2,h,N,calculated_N,volume,difficulty,effort,bugs,time,endmarker,name,number,string,newline,indent,dedent,lpar,rpar,lsqb,rsqb,colon,comma,semi,plus,minus,star,slash,vbar,amper,less,greater,equal,dot,percent,lbrace,rbrace,eq_equal,not_eq,less_eq,greater_eq,tilde,circumflex,lshift,rshift,dbl_star,plus_eq,minus_eq,star_eq,slash_eq,percent_eq,amper_eq,vbar_eq,circumflex_eq,lshift_eq,rshift_eq,dbl_star_eq,dbl_slash,dbl_slash_eq,at,at_eq,rarrow,ellipsis,colon_eq,op,error_token,comment,nl,encoding,number_int,number_float,kwd_and,kwd_or,kwd_not,kwd_none,kwd_false,kwd_true,kwd_as,kwd_assert,kwd_async,kwd_await,kwd_break,kwd_class,kwd_continue,kwd_def,kwd_del,kwd_if,kwd_elif,kwd_else,kwd_except,kwd_finally,kwd_for,kwd_while,kwd_import,kwd_from,kwd_global,kwd_in,kwd_is,kwd_lambda,kwd_nonlocal,kwd_pass,kwd_raise,kwd_return,kwd_try,kwd_with,kwd_yield,keyword,identifier,builtin_type,builtin_func,kwd_print,kwd_input,builtin_type_unique,builtin_func_unique,identifiers_unique,identifiers_max_len,identifiers_min_len,identifiers_mean_len
1208,1.0,0.0,0.0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.0,0.0,1.0,4.0,4.0,4.0
1209,1.0,0.0,0.0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.0,0.0,1.0,4.0,4.0,4.0
1210,1.0,0.0,0.0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.0,0.0,1.0,4.0,4.0,4.0
1211,1.0,0.0,0.0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.0,0.0,1.0,4.0,4.0,4.0
1212,1.0,0.0,0.0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.0,0.0,1.0,4.0,4.0,4.0
1213,1.0,0.0,0.0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.0,0.0,1.0,4.0,4.0,4.0
1214,1.0,0.0,0.0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.0,0.0,1.0,4.0,4.0,4.0
1246,1.0,0.0,0.0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.0,0.0,1.0,4.0,4.0,4.0
1247,1.0,0.0,0.0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.0,0.0,1.0,4.0,4.0,4.0
1248,1.0,0.0,0.0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.0,0.0,1.0,4.0,4.0,4.0
1249,1.0,0.0,0.0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.0,0.0,1.0,4.0,4.0,4.0
1250,1.0,0.0,0.0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.0,0.0,1.0,4.0,4.0,4.0
1251,1.0,0.0,0.0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.0,0.0,1.0,4.0,4.0,4.0
1252,1.0,0.0,0.0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.0,0.0,1.0,4.0,4.0,4.0
1253,1.0,0.0,0.0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.0,0.0,1.0,4.0,4.0,4.0
1254,1.0,0.0,0.0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.0,0.0,1.0,4.0,4.0,4.0
1255,1.0,0.0,0.0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.0,0.0,1.0,4.0,4.0,4.0
1257,1.0,0.0,0.0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.0,0.0,1.0,4.0,4.0,4.0
1258,1.0,0.0,0.0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.0,0.0,1.0,4.0,4.0,4.0
1260,1.0,0.0,0.0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.0,0.0,1.0,4.0,4.0,4.0
1261,1.0,0.0,0.0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.0,0.0,1.0,4.0,4.0,4.0
1262,1.0,0.0,0.0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.0,0.0,1.0,4.0,4.0,4.0
1263,1.0,0.0,0.0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.0,0.0,1.0,4.0,4.0,4.0
1264,1.0,0.0,0.0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.0,0.0,1.0,4.0,4.0,4.0
1265,1.0,0.0,0.0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.0,0.0,1.0,4.0,4.0,4.0
1266,1.0,0.0,0.0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.0,0.0,1.0,4.0,4.0,4.0
1269,1.0,0.0,0.0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.0,0.0,1.0,4.0,4.0,4.0
1270,1.0,0.0,0.0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.0,0.0,1.0,4.0,4.0,4.0
1349,1.0,0.0,0.0,4,3,3,0,0,0,1,4.0,14.0,8.0,16.0,18.0,24.0,61.30296890880645,100.07820003461548,2.2857142857142856,228.75017150769253,0.0333594000115385,12.708342861538474,1.0,,,,3.0,,,9.0,9.0,,,,,,1.0,,4.0,1.0,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.0,,1.0,2.0,2.0,2.0,2.0,5.0,1.0,3.0
1350,1.0,0.0,0.0,7,5,5,0,0,0,2,1.0,6.0,3.0,6.0,7.0,9.0,15.509775004326936,25.26619429851844,0.5,12.63309714925922,0.0084220647661728,0.701838730514401,1.0,,,,5.0,,,8.0,8.0,,,,,,,,4.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,8.0,4.0,,1.0,3.0,2.0,2.0,5.0,5.0,1.0,2.6
1351,1.0,0.0,0.0,4,3,3,0,0,0,1,4.0,12.0,7.0,14.0,16.0,21.0,51.01955000865388,84.0,2.333333333333333,196.0,0.028,10.88888888888889,1.0,,,1.0,3.0,,,10.0,10.0,,,,,,,,3.0,1.0,,,,,2.0,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,,1.0,2.0,1.0,2.0,2.0,5.0,1.0,3.0
1354,1.0,0.0,0.0,6,4,4,0,0,0,2,2.0,6.0,3.0,6.0,8.0,9.0,17.509775004326936,27.0,1.0,27.0,0.009,1.5,1.0,,,,4.0,,,7.0,7.0,,,,1.0,,,,3.0,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6.0,2.0,1.0,1.0,2.0,1.0,3.0,4.0,5.0,2.0,3.75
1355,1.0,0.0,0.0,7,5,5,0,0,0,2,2.0,8.0,4.0,8.0,10.0,12.0,26.0,39.86313713864836,1.0,39.86313713864836,0.0132877123795494,2.2146187299249087,1.0,,,1.0,5.0,,,8.0,8.0,,,,,,,,4.0,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,8.0,3.0,,1.0,3.0,1.0,2.0,5.0,5.0,1.0,2.6
1356,1.0,0.0,0.0,6,5,5,0,0,0,1,3.0,8.0,4.0,8.0,11.0,12.0,28.75488750216347,41.51317942364757,1.5,62.26976913547136,0.0138377264745491,3.4594316186372978,1.0,,,,5.0,,,12.0,12.0,,,,,,1.0,,2.0,1.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,5.0,,1.0,4.0,2.0,2.0,4.0,5.0,1.0,2.0
1359,1.0,0.0,0.0,9,6,6,0,0,0,3,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.509775004326936,1.0,15.509775004326936,0.0051699250014423,0.861654166907052,1.0,,,,6.0,,,9.0,9.0,,,,1.0,,,,2.0,1.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,10.0,3.0,1.0,1.0,3.0,1.0,3.0,6.0,7.0,2.0,3.333333333333333
1361,1.0,0.0,0.0,10,7,7,0,0,0,3,4.0,17.0,14.0,28.0,21.0,42.0,77.48686830125578,184.477331756708,3.294117647058824,607.6900340220967,0.0614924439189026,33.76055744567204,1.0,,,,7.0,,,13.0,13.0,,,,3.0,,,3.0,6.0,1.0,,,,,4.0,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,13.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,1.0,3.0,3.0,1.0,1.0,3.0,4.0,12.0,7.0,9.5
1362,1.0,0.0,0.0,11,8,8,0,0,0,3,3.0,13.0,9.0,18.0,16.0,27.0,52.86060383799767,108.0,2.076923076923077,224.30769230769232,0.036,12.461538461538462,1.0,,,,8.0,,,13.0,13.0,,,,3.0,,,,3.0,4.0,,,,,4.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,9.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,12.0,1.0,3.0,3.0,1.0,1.0,3.0,6.0,16.0,1.0,6.666666666666667
1363,1.0,0.0,0.0,11,8,8,0,0,0,3,4.0,14.0,9.0,18.0,18.0,27.0,61.30296890880645,112.58797503894245,2.571428571428572,289.5119358144234,0.0375293250129808,16.083996434134633,1.0,,,,8.0,,,12.0,12.0,,,,3.0,,1.0,,3.0,3.0,,,,,4.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,12.0,1.0,3.0,3.0,1.0,1.0,3.0,6.0,15.0,1.0,7.166666666666667
1364,1.0,0.0,0.0,9,6,6,0,0,0,3,3.0,10.0,5.0,10.0,13.0,15.0,37.97416845103709,55.506595772116384,1.5,83.25989365817458,0.0185021985907054,4.625549647676365,1.0,,,,6.0,,,7.0,7.0,,,,1.0,1.0,,,3.0,2.0,,,,,4.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,11.0,2.0,1.0,1.0,2.0,1.0,3.0,7.0,4.0,1.0,2.0
1365,1.0,0.0,0.0,9,6,6,0,0,0,3,2.0,6.0,3.0,6.0,8.0,9.0,17.509775004326936,27.0,1.0,27.0,0.009,1.5,1.0,,,,6.0,,,9.0,9.0,,,,1.0,1.0,,,3.0,1.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,12.0,2.0,1.0,1.0,2.0,1.0,3.0,8.0,7.0,1.0,2.75
1366,1.0,0.0,0.0,9,6,6,0,0,0,3,3.0,7.0,4.0,8.0,10.0,12.0,24.40637195656669,39.86313713864836,1.7142857142857142,68.33680652339717,0.0132877123795494,3.796489251299843,1.0,,,,6.0,,,8.0,8.0,,,,1.0,1.0,,,3.0,1.0,,,,,4.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,11.0,2.0,1.0,1.0,2.0,1.0,3.0,7.0,7.0,1.0,2.571428571428572
1367,1.0,0.0,0.0,13,10,10,0,0,0,3,1.0,6.0,3.0,6.0,7.0,9.0,15.509775004326936,25.26619429851844,0.5,12.63309714925922,0.0084220647661728,0.701838730514401,1.0,,,,10.0,,,9.0,9.0,,,,2.0,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,4.0,1.0,1.0,3.0,2.0,3.0,9.0,14.0,7.0,10.666666666666666
1368,1.0,0.0,0.0,13,10,10,0,0,0,3,1.0,6.0,3.0,6.0,7.0,9.0,15.509775004326936,25.26619429851844,0.5,12.63309714925922,0.0084220647661728,0.701838730514401,1.0,,,,10.0,,,9.0,9.0,,,,2.0,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,4.0,1.0,1.0,3.0,2.0,3.0,9.0,18.0,4.0,12.333333333333334
1369,1.0,0.0,0.0,13,10,10,0,0,0,3,1.0,6.0,3.0,6.0,7.0,9.0,15.509775004326936,25.26619429851844,0.5,12.63309714925922,0.0084220647661728,0.701838730514401,1.0,,,,10.0,,,9.0,9.0,,,,2.0,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,4.0,1.0,1.0,3.0,2.0,3.0,9.0,17.0,8.0,13.333333333333334
1370,1.0,0.0,0.0,9,7,7,0,0,0,2,2.0,8.0,6.0,12.0,10.0,18.0,26.0,59.794705707972525,1.5,89.69205856195879,0.0199315685693241,4.982892142331044,1.0,,,,7.0,,,8.0,8.0,,,,3.0,,,,3.0,3.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,1.0,3.0,3.0,1.0,1.0,3.0,4.0,12.0,7.0,9.5
1371,1.0,0.0,0.0,9,7,7,0,0,0,2,2.0,8.0,6.0,12.0,10.0,18.0,26.0,59.794705707972525,1.5,89.69205856195879,0.0199315685693241,4.982892142331044,1.0,,,,7.0,,,8.0,8.0,,,,3.0,,,,3.0,3.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,1.0,3.0,3.0,1.0,1.0,3.0,4.0,16.0,4.0,10.75
1372,1.0,0.0,0.0,9,7,7,0,0,0,2,2.0,8.0,6.0,12.0,10.0,18.0,26.0,59.794705707972525,1.5,89.69205856195879,0.0199315685693241,4.982892142331044,1.0,,,,7.0,,,8.0,8.0,,,,3.0,,,,3.0,3.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,1.0,3.0,3.0,1.0,1.0,3.0,4.0,15.0,8.0,11.5
1379,1.0,0.0,0.0,5,4,4,0,0,0,1,2.0,6.0,3.0,6.0,8.0,9.0,17.509775004326936,27.0,1.0,27.0,0.009,1.5,1.0,,,,4.0,,,9.0,9.0,,,,,,,,2.0,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,5.0,1.0,2.333333333333333
1380,1.0,0.0,0.0,6,5,5,0,0,0,1,3.0,8.0,4.0,8.0,11.0,12.0,28.75488750216347,41.51317942364757,1.5,62.26976913547136,0.0138377264745491,3.4594316186372978,1.0,,,,5.0,,,12.0,12.0,,,,,,1.0,,2.0,1.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,5.0,,1.0,4.0,2.0,2.0,4.0,5.0,1.0,2.0
1390,2.0,0.0,0.0,10,7,7,0,0,0,3,3.0,6.0,4.0,8.0,9.0,12.0,20.264662506490406,38.03910001730775,2.0,76.0782000346155,0.0126797000057692,4.226566668589751,1.0,,,1.0,7.0,2.0,2.0,5.0,5.0,,,2.0,1.0,,1.0,,2.0,,,,,,4.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,9.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,7.0,5.0,6.0
1391,2.0,0.0,0.0,10,7,7,0,0,0,3,3.0,8.0,5.0,10.0,11.0,15.0,28.75488750216347,51.89147427955947,1.875,97.296514274174,0.0172971580931864,5.405361904120777,1.0,,,1.0,7.0,2.0,2.0,5.0,5.0,,,2.0,1.0,,2.0,,2.0,,,,,,4.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,9.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,7.0,5.0,6.0
1392,2.0,0.0,0.0,10,7,7,0,0,0,3,3.0,7.0,5.0,10.0,10.0,15.0,24.40637195656669,49.82892142331044,2.142857142857143,106.77626019280808,0.0166096404744368,5.932014455156004,1.0,,,1.0,7.0,2.0,2.0,5.0,5.0,,,2.0,1.0,,2.0,,2.0,,,,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,9.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,7.0,5.0,6.0
1393,2.0,0.0,0.0,10,7,7,0,0,0,3,3.0,6.0,4.0,8.0,9.0,12.0,20.264662506490406,38.03910001730775,2.0,76.0782000346155,0.0126797000057692,4.226566668589751,1.0,,,1.0,7.0,2.0,2.0,5.0,5.0,,,2.0,1.0,,1.0,,2.0,,,,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,9.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,7.0,5.0,6.0
1394,2.0,0.0,0.0,10,7,7,0,0,0,3,4.0,7.0,6.0,12.0,11.0,18.0,27.651484454403228,62.26976913547136,3.4285714285714284,213.4963513216161,0.0207565897118237,11.860908406756447,1.0,,,1.0,7.0,2.0,2.0,6.0,6.0,,,2.0,1.0,,1.0,1.0,3.0,,,,,,4.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,11.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,9.0,5.0,6.666666666666667
